transaction_id,customer_id,account_id,transaction_sk,account_status_id,biometric_id,two_fa_id,kyc_id,transaction_amount,account_balance,transaction_date
e1e3bfc5b1cb,c45d-47b5-ab82,c927adc3,325ed4f5c3a2,3633febe9c20d677,38030732b12aae1a,38030732b12aae1a,38030732b12aae1a,3541.24,1021.67,2025-03-12 14:32:18.375490
d77c22b11b14,e836-4b36-9a6d,e5fa9c9e,ab1b1074d26a,42e0b42faf839b46,2c76ffa1ed384e75,2c76ffa1ed384e75,2c76ffa1ed384e75,1984.63,6602.26,2025-03-04 03:15:01.025761
decc7a4360d6,8110-4237-be01,7e5b495a,a710462c6fd2,0dc669c9e57b046d,dd9e7d0636eb8656,7e948a792e1d4f03,dd9e7d0636eb8656,3300.56,-646.56,2025-04-06 03:45:01.533374
6cc9d5e43cef,a4b0-43fb-a692,ee3699a0,c726d09f971b,b3899468b8c249a7,d8dfd52cfa237234,d8dfd52cfa237234,d8dfd52cfa237234,2996.5,-1311.12,2025-04-18 02:17:53.787323
bcb1aac6dd16,d241-453c-a807,efe4cf9b,8d8b83f77be4,8117dae923e8b6f8,fb0efca2cc4fbd13,7e948a792e1d4f03,fb0efca2cc4fbd13,2327.0,1376.48,2025-02-19 20:06:38.487311
d2b8267c87af,484c-468e-ae51,3e494fb8,26c0d7ec5b97,4db0ba4143ab8a5c,ea281ed9a1eb3b5a,ea281ed9a1eb3b5a,ea281ed9a1eb3b5a,326.71,-1349.5,2025-03-19 02:48:42.986676
b6af9a7ad161,694b-4be0-85a6,16292e07,dc81c6e4bcd8,b89f664f6131a09c,b74e511238fd7cb2,b74e511238fd7cb2,b74e511238fd7cb2,230.32,5744.92,2025-04-24 02:55:14.705253
674159603a0a,2e55-462e-ba62,0a095209,65e150b4f456,ccae6c6424b8afcc,bd287eb33c2a360b,bd287eb33c2a360b,bd287eb33c2a360b,2322.35,5234.03,2025-02-02 16:34:36.100341
98a49cae6f81,852f-4007-ab7c,99c3d8a2,2c614c70f0d5,9eb0a33faf53cba6,85507b979336da7a,85507b979336da7a,85507b979336da7a,452.41,4684.37,2025-02-22 19:10:18.142796
8dd80d47d11c,8b0f-4545-b2c2,9bf76917,67e530ca0bb6,55ae37a62be8c3b1,74707b9f53f7148a,74707b9f53f7148a,74707b9f53f7148a,3844.91,-1057.01,2025-04-01 07:57:13.268149
bfcc74874020,4749-45ae-935a,25583513,dde3589ef44d,bffeebce77581dca,ea6496e8f8e277a6,7e948a792e1d4f03,ea6496e8f8e277a6,1886.79,2713.12,2025-02-25 09:12:29.437855
d4b3ab460165,58d6-4b24-8196,3fa25f10,0dbc9947f420,1249f8893fe518e0,7e948a792e1d4f03,2f5f5c15b3491966,2f5f5c15b3491966,3230.9,8968.17,2025-04-06 08:32:40.081177
dfe868cdf229,e0ab-4a47-a605,2ebbe9f9,a39febad5db5,eebf6664e4584eb4,ea585d6362c7ee44,ea585d6362c7ee44,ea585d6362c7ee44,3833.76,2269.47,2025-04-19 00:48:58.637107
831dce87a012,4dcd-4ff1-b9eb,f400d685,0d48d1488a86,7ebd1e9be2a83ccf,401d204e3924502d,401d204e3924502d,401d204e3924502d,3039.55,8444.17,2025-02-02 10:40:38.495338
44942abb2d97,8e71-43c7-8a0e,015cffb0,6c34a5a19564,044c5c1df2ed26c6,7e948a792e1d4f03,9efccb5d4f077cdd,9efccb5d4f077cdd,1366.73,1652.89,2025-03-17 16:38:24.867839
707226e18aa6,0305-4de8-aa4e,a65d0786,d1cf56aa96ff,c8f4ae25f1291e3e,d7177ef15354a8ed,d7177ef15354a8ed,d7177ef15354a8ed,172.66,7580.52,2025-04-28 16:58:38.818758
8dd531c5d833,518a-453d-9cc7,5c2f02cb,e5d135d335c7,80df7802b9aa2dd9,93e45b469934f46d,7e948a792e1d4f03,93e45b469934f46d,3083.78,5847.9,2025-02-25 19:00:15.830881
9525b048325e,76f6-46af-bdf3,5e9bf7f3,cb5c18e79bd8,596a71b57c4125e5,1002ad5c30253295,1002ad5c30253295,1002ad5c30253295,1018.55,-3952.24,2025-03-16 06:59:23.084089
3d1ca8e8ba2a,487f-4737-bad0,f70a4903,72d6b0e0ed44,c4b4320ce6914115,67b8f9b72e128db4,67b8f9b72e128db4,67b8f9b72e128db4,2038.95,2736.32,2025-02-16 07:45:42.878338
22f5d30f8624,4fcc-4eee-a20e,a6b48f02,4c411fb9645d,595456751473887c,7e948a792e1d4f03,f9cf81eeed2d11ff,f9cf81eeed2d11ff,1566.6,7812.24,2025-04-25 16:12:43.455344
fecbcae927be,f34e-4416-96ff,7b8815c5,d1d2013e8113,8e426cd3c602fb8f,90b600c556f024eb,90b600c556f024eb,90b600c556f024eb,3470.7,3653.01,2025-03-02 02:15:59.414799
e8c816b810a0,eb24-4979-b17d,dd83b33c,ab637323e89f,3c81c921fafcea8c,5a76b7e561c0d8b9,5a76b7e561c0d8b9,5a76b7e561c0d8b9,2810.22,3394.78,2025-03-21 13:20:29.008915
28df99f6cfe3,c2c4-48c6-a8ec,b7ef186b,9d9859578cbd,ab3bf761217fcd4a,ff6b9735b0a81f27,ff6b9735b0a81f27,7e948a792e1d4f03,1401.77,600.61,2025-03-07 02:09:36.955960
1564ae61232f,9b11-44b0-a755,321b1fbe,dfdb624fc0cd,ccd06a8b7a53373b,6f11f53299167995,6f11f53299167995,6f11f53299167995,3140.17,261.17,2025-02-26 22:18:15.457619
5add1b310749,ebe2-4590-b2c6,8b42d5c5,ef689eb8897a,d988f4d04abfc859,fc046ae054ebde8b,fc046ae054ebde8b,fc046ae054ebde8b,3482.26,1110.45,2025-03-02 07:41:59.418632
054075bc6b14,2883-4db4-9a45,2556f374,0a887e5a6bab,a71be7e58daf5295,cb15db83e998966e,cb15db83e998966e,cb15db83e998966e,2781.14,-1915.19,2025-03-16 03:05:07.786709
67463a95fcb8,9ed3-4ab8-993b,4f4681db,ffc5ebcc0996,0640e6dcd5cf0140,e62fc5e3dc007622,e62fc5e3dc007622,e62fc5e3dc007622,1599.32,5673.63,2025-04-15 11:05:54.260149
b74adae20da9,0478-43c6-b238,5dca87e3,325ed4f5c3a2,eb148bd18533b800,1c5496766c9c7adf,7e948a792e1d4f03,1c5496766c9c7adf,3869.02,-564.31,2025-03-30 23:19:27.256890
1745fb564cdc,6fda-4a01-9b68,a337d567,8b83523da218,6ae1bcc165c00165,f53df99aebe19fe2,7e948a792e1d4f03,f53df99aebe19fe2,1968.97,7707.13,2025-04-20 17:05:33.665246
5ee42fa2086f,7251-4827-8394,5d4c8eb0,a152942ec53a,3ab3e8e1ac6c4742,d5c627c1474e4105,7e948a792e1d4f03,d5c627c1474e4105,1565.27,5874.66,2025-02-19 04:35:24.246067
377208539d91,aad2-40d2-b808,9b3da43b,49fadaace3c8,7dd4739222fb04f2,25e3d3102aa71c6a,25e3d3102aa71c6a,25e3d3102aa71c6a,3900.81,-2753.35,2025-04-17 08:21:41.630698
3287a324ab5c,fef4-4787-a4bd,a986e205,40203d8b2cb6,b49c89d1d06243b3,6bc03fccd6d37538,6bc03fccd6d37538,6bc03fccd6d37538,374.74,7977.87,2025-04-05 00:57:14.381531
f67a940bdd44,d007-4700-9459,82e65e37,d78b592aa958,063c3dd6c944d906,0c0dac127a69ed32,0c0dac127a69ed32,0c0dac127a69ed32,508.6,4302.81,2025-02-10 12:02:26.018975
8eb5f88baced,4a8a-4100-8824,bcf75985,0d48d1488a86,fde71481d3944139,63b94fcfd24ce8e5,63b94fcfd24ce8e5,63b94fcfd24ce8e5,971.33,-3946.34,2025-03-19 16:08:31.457836
e7f31b552e48,010a-435a-b5d2,b98b5d02,14f8d673dc83,30e5c0879e3280c9,64a2c1b04b0ccc88,64a2c1b04b0ccc88,64a2c1b04b0ccc88,1229.25,7028.97,2025-04-03 09:27:51.446824
3a494a834991,d533-4665-8d05,df660b6c,1af212880c09,cc19686b444ef624,1563c44a88386095,1563c44a88386095,1563c44a88386095,3939.89,8791.47,2025-03-30 06:03:29.394619
280ed1f78d08,29ff-40ad-a94e,c381ab82,d1d2013e8113,8c9ac4c8ef8c1f09,cd186ab3b79b57d5,cd186ab3b79b57d5,cd186ab3b79b57d5,1498.38,4129.56,2025-03-25 09:02:14.316005
b23d3661fb91,9fd6-492d-a72a,de5a2d44,08efa3951b67,503702f09d58bc73,7e948a792e1d4f03,027b3b1b3c6d9c72,027b3b1b3c6d9c72,422.8,6742.92,2025-03-16 02:42:42.515897
521b0854abc4,2303-4e50-9e9d,fe2b44ff,cba1f6924f5a,6399617e7e759ef0,f6d78c41006d8a45,f6d78c41006d8a45,f6d78c41006d8a45,219.43,3451.82,2025-02-25 18:15:28.570710
409e388660b0,7a72-44b6-96f2,75559c47,6726a38d2b47,15082ff53d36ec2b,242df738578e5387,242df738578e5387,242df738578e5387,149.39,1681.45,2025-03-14 19:30:57.985628
cf11690ac3f4,7c66-4b4d-8a5a,37091300,b4048eab9015,8a84d31affdb4eac,e79a021fd5e11072,e79a021fd5e11072,e79a021fd5e11072,1250.63,3884.61,2025-04-04 18:41:59.830526
b92ebac951f0,33e1-4440-b602,3d765b4c,08efa3951b67,0e1b0164d4b078d9,104730e820b99051,7e948a792e1d4f03,104730e820b99051,692.56,7932.1,2025-02-05 19:20:55.801148
3222a42b25e6,afb5-4949-89da,73f66e44,fb90817ef5ae,b8a725801fd62c48,00051301869fc345,00051301869fc345,7e948a792e1d4f03,306.31,8107.27,2025-04-17 20:39:33.421403
32fcd66afcd0,b752-4ff7-a7a2,f6ef8929,265113f5155b,3fcf186cd50ec924,9ac640ef5c66af02,9ac640ef5c66af02,9ac640ef5c66af02,1780.74,-3238.13,2025-03-22 12:12:46.631387
a38db177504a,da2b-4e9d-8f7d,932d3cb5,262bdf2568be,f53fd70052abee8e,fbd2b0b53993af8f,fbd2b0b53993af8f,fbd2b0b53993af8f,951.3,-1776.79,2025-02-11 05:38:08.486715
9f87868d5f61,25c2-42aa-984f,352c1e44,05c52e0786bf,939a15042a51e8b9,8d56cdf79e73b73f,8d56cdf79e73b73f,8d56cdf79e73b73f,1950.97,2122.87,2025-04-22 01:53:38.544644
486dc219dff6,8a12-46f2-8d22,3f9af12a,cb5c18e79bd8,7c9acd1e9a307613,b80d9f71b4a3211a,b80d9f71b4a3211a,b80d9f71b4a3211a,2218.95,-258.88,2025-03-28 08:13:59.254450
98d6250887a7,8eda-424e-a5e0,35c7864c,964792c55dea,f50c9a3e005818b8,7e948a792e1d4f03,c40ab3b78126cef8,c40ab3b78126cef8,3891.59,8670.82,2025-03-21 16:04:58.021322
9e0a96092245,143d-4745-a4da,2a0f3530,b8536b339457,747b11868bfc4c1d,7e948a792e1d4f03,fadcdaaee3437faa,fadcdaaee3437faa,637.98,-1339.21,2025-02-19 07:15:37.261157
51b252c4d2da,2d5c-4319-b9ea,957cc9d3,b20e9e987e2d,18fedb524ac4e53f,be043ed693aa1d5c,be043ed693aa1d5c,be043ed693aa1d5c,2060.78,-3972.32,2025-04-05 05:02:29.685303
2d9ba99603b2,5db7-4e8a-adb7,67a18a7e,24b6db6bd2a2,4f692fde8267e1a4,5f2444e5d2df451b,5f2444e5d2df451b,5f2444e5d2df451b,2691.84,-3481.11,2025-04-17 11:00:35.754067
c0350140a311,c1a8-4499-8b42,00018415,dad7bb5966cf,940f28d9d5905352,33692c78882ca55a,33692c78882ca55a,5a890dc996281313,60.73,-124.69,2025-04-09 00:33:10.951842
e77fa995376d,dba6-4504-a1ed,a306295e,75c8e7b3830b,2b3d647f2f06939d,ecaefa14f706f53e,ecaefa14f706f53e,ecaefa14f706f53e,1627.44,-870.9,2025-02-19 02:01:12.339813
7320db20d282,8450-442f-bddd,cb7d440b,ab1b1074d26a,5731b2d8818cd4ec,9a4c58ccf90cbf87,9a4c58ccf90cbf87,9a4c58ccf90cbf87,455.95,3217.18,2025-02-27 12:23:51.670367
b96e1a5ca043,7768-4d5f-87a1,8953c672,8ea2b30881d6,66abd2d5141beb66,49778c175e772b76,49778c175e772b76,49778c175e772b76,1378.65,8483.34,2025-03-14 17:22:54.773324
90079916130a,02ec-440f-b66a,e186e79f,dc97d5127093,71acbc61de3b2731,e470728c83a2e50a,e470728c83a2e50a,e470728c83a2e50a,630.74,2367.4,2025-03-30 14:13:47.068071
e42853ba2e65,e6cb-471d-8fa0,b658729d,c75e4706cb72,2324ab98d824a7ec,7efae8d5eb98f508,7efae8d5eb98f508,7efae8d5eb98f508,3416.14,3717.01,2025-03-10 15:00:42.775661
3f842fad1c7e,5550-4984-8793,a64b3a97,3e1c4ec6f728,34c23cf3008f8b32,dd5b4daccbba7eee,dd5b4daccbba7eee,dd5b4daccbba7eee,3624.91,-2885.78,2025-02-16 00:12:02.808549
721f8a2716e5,0747-4c9a-a8e7,6e8645f1,0409187369d7,a6d62ca2448889ce,67779ca2f5a19537,7e948a792e1d4f03,67779ca2f5a19537,2252.8,1662.43,2025-02-08 09:36:09.189600
a2706ee414cd,372b-4004-9280,7b56161e,fec2db96c2b1,4a5d1b1355d2422c,e452b4385adac2ba,e452b4385adac2ba,e452b4385adac2ba,1644.54,-1965.9,2025-03-08 21:38:50.384171
dac445382cc3,8848-4c1e-bcdc,f9e454e7,c8b9525114d6,a8731b72186bf7ea,f0fbac6bccbbbd46,f0fbac6bccbbbd46,f0fbac6bccbbbd46,2890.87,1762.43,2025-04-10 20:06:25.327845
6f92184540d4,c0a6-4035-9256,ad6ad6af,316bad09b79f,68ab5e96b80d219d,faa718c6fe4044c5,faa718c6fe4044c5,faa718c6fe4044c5,3908.58,7581.65,2025-02-25 06:06:51.135042
62173d14c5dd,dca1-44dc-ac9f,b8bd9a89,3fec5e9d2381,5bb2404c0571cec1,bb428f666febabc9,bb428f666febabc9,bb428f666febabc9,3999.41,6234.07,2025-03-26 02:46:06.253721
e0a46e0b09ed,ed91-4b1b-83d7,026ddadd,fea4df2d4869,bf001aefea897a2c,4a84054248967527,4a84054248967527,4a84054248967527,2678.29,884.95,2025-03-30 07:35:15.754397
6c151bc903d7,0194-4b40-897c,c610b045,a83000e701c9,a3f57c314896f631,90a138a83b61686e,90a138a83b61686e,90a138a83b61686e,3325.63,4445.01,2025-02-13 12:16:57.088349
509106fc645e,2351-4659-895c,b2844b9f,81b41fa5dbac,be5da21a0f6cff68,b80e3540bcf1199f,b80e3540bcf1199f,b80e3540bcf1199f,2569.43,-1287.75,2025-04-28 01:59:09.597967
5685a4867af1,cf93-48d1-b4e3,7140baa2,d59b6dbd034c,219e9417604c48fe,9641c613766e4247,7e948a792e1d4f03,9641c613766e4247,120.01,-3827.9,2025-02-06 10:15:09.406796
6e7ab25a3e3d,4c4b-46cc-bee6,0627849e,2731ee0006ed,16e8524904fa3862,7e948a792e1d4f03,6c3694d8c7927a9a,6c3694d8c7927a9a,2387.34,8160.84,2025-03-30 21:35:49.893644
a1d286443caa,810c-46ee-a3b8,fe77e6d8,d1f39d97bc71,cced746fd5d42ff3,cfc181bbf7537edb,cfc181bbf7537edb,cfc181bbf7537edb,3912.76,49.19,2025-02-14 11:55:31.711799
bfe97644e984,6b31-4833-b14a,0cbb6c20,78e0b576bcb1,d30b7d1c65d2b969,80a34358f609e6e2,80a34358f609e6e2,80a34358f609e6e2,1433.58,6876.34,2025-04-25 10:09:12.024799
f7558ec220db,eeb7-4902-a238,edd9bf44,fc0d8efee15b,8346253f7afa8e18,c511232e671574b6,7e948a792e1d4f03,c511232e671574b6,309.37,-2729.43,2025-03-18 12:18:30.555979
b67ddf51273b,b023-467d-8e8a,c6d3970c,a95ec0307cec,724e5a53fd7fcf9e,32cdb1dde1670fde,32cdb1dde1670fde,32cdb1dde1670fde,3269.24,-1136.53,2025-04-24 18:43:57.295659
d3443f75015f,f6f6-4766-92bf,55df2d60,6c34a5a19564,21ef9b85323ccdb6,45d234ad8bfbae1b,45d234ad8bfbae1b,45d234ad8bfbae1b,2215.25,2403.66,2025-03-21 06:40:14.392351
fde27ed983aa,45a5-47d4-a479,18fcc5d2,58f5d528a073,da4880b585012856,4855d192f0f2b5d6,4855d192f0f2b5d6,4855d192f0f2b5d6,2154.33,5387.74,2025-02-17 11:34:48.141216
7d34ba149bef,8f9b-41ca-a36c,1a1c8834,d59b6dbd034c,665a99defc94a807,4097d80481067cde,4097d80481067cde,4097d80481067cde,1159.5,-3858.06,2025-03-16 12:00:00.149014
8efc3043503c,3d77-4a21-8501,cb46eb10,c214188d69ff,9056825c49e4c3ef,f5151d4fe999b168,f5151d4fe999b168,f5151d4fe999b168,1079.63,-2881.09,2025-04-09 15:01:42.093532
9574713e32e7,863c-4385-9134,df1abfb0,8d8b83f77be4,2c2c48b238fc750c,61c6ffa5d0d273f4,61c6ffa5d0d273f4,61c6ffa5d0d273f4,2219.31,4527.29,2025-02-25 08:53:13.902775
ec87a4008514,3463-4d29-a451,e6ba9239,65e150b4f456,6d1222c3d43158e6,7e948a792e1d4f03,7e948a792e1d4f03,faf3818ec5033ecc,1808.73,3053.74,2025-03-30 13:37:00.833706
fd95aa0c7638,aa25-4f30-a2e0,b13f530c,33a358be4450,fea6a4762b6464b4,29ff20995a7f71a3,29ff20995a7f71a3,29ff20995a7f71a3,5.42,6481.86,2025-04-16 17:58:56.361446
3235c507c087,5656-44e9-a663,88ff78d5,a8864932e68d,e7ce4d771026bf69,cc06a51ffb6170b8,cc06a51ffb6170b8,cc06a51ffb6170b8,2664.45,8254.47,2025-02-28 09:15:57.802597
8c11e6297200,b4e5-42ca-8afd,11dc0c6f,a10b98600e9d,93ed603852904013,7e948a792e1d4f03,bce98fa77c9da532,bce98fa77c9da532,371.99,7634.71,2025-02-04 20:30:23.047365
cec6a21bf0a0,3727-402f-ae58,70bf8b56,0910c1e524ba,8a5b9fa697aaf285,b275b55528ccedce,b275b55528ccedce,b275b55528ccedce,1214.84,5713.97,2025-02-25 23:01:42.967706
6658b6f19c08,cf5e-4cc6-a034,af8a367e,cba1f6924f5a,02d671f741fcab85,743cdf5e7fcf6cb4,743cdf5e7fcf6cb4,743cdf5e7fcf6cb4,1841.95,5900.89,2025-03-02 03:54:35.513690
41322bfe0b12,9d41-4cf8-9d3a,5c8ddd01,ac117534d657,38605c6f5504e7e1,7e948a792e1d4f03,e5fddb5168dec04e,e5fddb5168dec04e,3763.36,6182.81,2025-03-28 09:48:38.630984
31ad07409a17,50ac-4eae-9dad,51a60662,3e364c71d5b4,47d7bf1aa31efdbb,0c7743a964fc222e,0c7743a964fc222e,0c7743a964fc222e,3486.07,-3400.74,2025-03-19 21:51:23.431693
902f7a0369c8,bc82-421d-9d64,92cad1c9,bdc143394e54,63df5e243db96944,f56e86434007e4b4,f56e86434007e4b4,f56e86434007e4b4,1415.43,-1511.31,2025-03-13 14:50:54.681437
594f0dcb6860,91ea-4890-a72a,cc4d3999,004190af4bc8,0abcfcc9dcd7646f,7e948a792e1d4f03,7d6d8c6ff62ee1c6,7d6d8c6ff62ee1c6,368.74,3329.31,2025-02-06 00:44:10.155694
5f9ee145e9f1,9433-4b22-a269,5d640eee,c214188d69ff,93b9293d8e01f883,f9c838971611f9a6,f9c838971611f9a6,f9c838971611f9a6,1063.04,494.43,2025-02-25 15:58:19.400667
1ac7f2abde66,0e7e-44c3-a6fa,02cc1a60,67e530ca0bb6,eb9674788f85a815,bbe0779876999880,bbe0779876999880,bbe0779876999880,901.24,4355.04,2025-03-05 00:19:28.020442
adb036c0aad7,264b-4902-9c47,4483492b,037c22d50024,3bf072e0d2a3a46c,ced70f0539fb908b,ced70f0539fb908b,ced70f0539fb908b,2059.57,6224.13,2025-02-12 19:34:37.890064
263e0b2f51a5,4ac6-4339-8fc5,4a1c1547,44fc9bd961f9,c21c5479a08894cf,505cbbd97f93148f,505cbbd97f93148f,7e948a792e1d4f03,2923.13,-2962.47,2025-04-15 05:37:39.684474
9489c68318c4,f008-4aa3-8a54,5c47eefc,86c0d75a2754,924a5d8d8625cf95,a05753388264d709,a05753388264d709,a05753388264d709,262.83,2671.79,2025-04-12 03:06:03.045933
201a9a66e721,edf7-4319-956f,ac0be5b0,99819a3a9fab,ce5f2a97529d1238,7022c257bda291ee,7022c257bda291ee,7022c257bda291ee,2989.15,-3465.61,2025-03-16 09:56:37.904838
c78972c29c1f,7fb7-4261-a23f,497c5ac9,d8257afba17b,feab55ffb18a6dce,35db45a0118603b9,35db45a0118603b9,35db45a0118603b9,2313.66,5910.76,2025-03-11 06:16:25.147002
c52834be40ba,38a3-462a-a76c,3c6f21a0,439a2198c460,fb96976aae1ef4b3,2efe36720c736494,2efe36720c736494,2efe36720c736494,601.55,4331.27,2025-04-28 00:54:19.771566
c679298a6d0f,342d-4735-b51f,dd82d6d8,815c19adfba3,d4c152661c19a6b9,2090d66720d17587,7e948a792e1d4f03,2090d66720d17587,3376.65,187.58,2025-04-12 20:51:53.215128
120f7c9a929a,3259-4004-841d,23afca0b,730f7d6abb41,42ad96bc6753accf,de4731ebe76bd5bd,de4731ebe76bd5bd,de4731ebe76bd5bd,3171.94,-2358.65,2025-04-23 08:50:35.647091
c41a0ec4d921,c9aa-4b73-908c,c8504c7a,325ed4f5c3a2,40d15b545f61ac73,e7dfeed813a2bb40,e7dfeed813a2bb40,7e948a792e1d4f03,2213.81,4935.1,2025-02-12 08:58:11.690286
428e36d58fcb,cdfd-44db-97c5,2fc2b621,65e150b4f456,423762630dafba25,fa41d3ad204a7e72,fa41d3ad204a7e72,fa41d3ad204a7e72,1840.2,1992.47,2025-02-18 13:42:34.635647
11c06d53a363,6ee8-424d-bf49,69153101,137866c44cc8,9a328a6cdc8694f6,f77a03a09a40ed06,f77a03a09a40ed06,f77a03a09a40ed06,1244.78,-3734.05,2025-04-23 20:55:44.690077
774e81516fff,8a84-4434-92f0,a50503e0,96d4fc1814de,7dd602c6c11aa053,ce5257485e1593eb,ce5257485e1593eb,ce5257485e1593eb,3999.23,8283.38,2025-03-02 04:58:17.962108
45dace045d8a,f744-42d8-8eb5,fda24b67,020e5c0fc08d,51ddf4329b3ee6a9,df080b3450dfbb23,7e948a792e1d4f03,df080b3450dfbb23,1880.42,-1433.09,2025-04-03 02:32:33.325285
adcf6661bbaf,ddf7-47b0-b187,5421f70c,e1d835ac72f8,1a7864eb533b6991,57d187f24e423d8d,57d187f24e423d8d,57d187f24e423d8d,1167.33,4696.16,2025-04-23 11:47:36.407734
3e51dbef81b9,3bcd-4122-a2be,d9f3b5d3,a01d545e1739,3bcf9ef0b6894a18,2996e5b8509663cf,7e948a792e1d4f03,2996e5b8509663cf,2957.14,1983.91,2025-02-13 07:43:46.755978
3abaff856a26,574f-4e1d-a381,ad9175ee,bf19dfa2d279,836606028431d09c,b58d949dd8b1c6be,b58d949dd8b1c6be,b58d949dd8b1c6be,553.69,981.11,2025-03-12 06:58:29.118982
cec27ffc5a7d,950f-4dd8-8c57,659a477e,23a95451de52,6a5fc54ea02b1ef5,adcd837b7b71e47b,adcd837b7b71e47b,adcd837b7b71e47b,2592.45,6131.31,2025-02-28 19:50:11.920055
dd6b65cb5c29,62a3-4f77-b62a,f7c2ce41,031bea2e883c,31da53c68520d519,6544731e70fff5b0,6544731e70fff5b0,6544731e70fff5b0,1597.07,-3258.53,2025-02-21 05:26:01.037084
6cd87a9df887,9a10-40d2-b658,93e71bc5,67e530ca0bb6,7b90d60540f19fae,dc67656d17f181dd,dc67656d17f181dd,dc67656d17f181dd,1569.63,-3761.82,2025-02-14 11:20:34.216939
cdeb3c71a4c2,0482-418e-83ab,9b5854ca,325ed4f5c3a2,1206fd76a0d0e757,ec4415471267f066,ec4415471267f066,ec4415471267f066,2451.3,1984.19,2025-02-24 10:15:00.452548
4063d8651bce,ca46-4b40-a3d7,2bf1976f,f8979faed7af,4c034fa7cf2f3909,0170546272cfbeed,7e948a792e1d4f03,0170546272cfbeed,1224.38,8762.7,2025-04-28 03:42:42.335118
d0b5e95f19ae,4b19-4f25-8cf8,b2eb0b1c,2566c5ccdb10,6faf20db3359073d,9085a249e3617219,9085a249e3617219,9085a249e3617219,1351.03,3475.06,2025-03-22 06:53:39.333026
87bd82e4dcec,af3e-4ae1-ae8c,fca76e43,67d48f1d6538,e09e31278a0dc57a,0b1e297e65eba95c,0b1e297e65eba95c,0b1e297e65eba95c,2384.71,-2129.04,2025-03-11 16:28:11.957079
cdec5e1f4032,f611-4959-ac7a,7e2af206,53d194802434,af4dd2af95fcf2eb,606a84277598c674,606a84277598c674,606a84277598c674,1424.93,6534.55,2025-04-09 06:17:21.853549
4840074cb295,2924-49c3-b8f8,53f75538,e6bfc7412cb8,9018b46f5449b167,e5ef5f2100e77da0,e5ef5f2100e77da0,e5ef5f2100e77da0,2987.72,-898.29,2025-04-28 09:38:58.320470
191193109669,e793-496b-bc73,c4b89bd6,3fec5e9d2381,ec521dc18573bb15,a9729d834a3c34e8,a9729d834a3c34e8,5a890dc996281313,2879.34,4851.2,2025-04-14 12:17:20.548325
44f62c344334,6a43-4835-9234,4f92d10b,6dc65c282f61,fdd963306970caec,7e948a792e1d4f03,15bf3bf5e451a217,15bf3bf5e451a217,1233.61,6175.18,2025-04-19 06:32:54.968840
7ba72722ba40,6604-43f4-88f8,afbe826a,0975bfe41a48,39c505d9a09570d3,28e7b18be093c446,28e7b18be093c446,28e7b18be093c446,3014.28,2253.65,2025-04-19 20:05:44.465002
5e44c4a14203,ee76-4113-8ff4,f8b6b805,0d48d1488a86,8d03adba5a8b0f0f,720a4e04f0df7bab,720a4e04f0df7bab,720a4e04f0df7bab,3003.31,-2057.19,2025-03-27 22:24:05.832066
77f8148a8ad6,2364-4d1f-9c43,8a9e8748,25e711968d0b,47aef240869cef8c,5a644564c85dcfa7,7e948a792e1d4f03,5a644564c85dcfa7,885.48,4573.04,2025-02-21 08:27:13.723512
bfe0134e39dc,b0ed-4335-ba0e,a3ff4f5d,4762f944ea2b,99d9ecebdff56c51,ad98cbc00325972e,ad98cbc00325972e,ad98cbc00325972e,2571.73,7070.07,2025-03-27 01:02:19.663665
4a1cdbfcb8cc,8f42-44df-b818,5af5024e,21e9abfae71b,7e207ffab0d8b986,9d90f670618d0e86,7e948a792e1d4f03,9d90f670618d0e86,2032.88,-479.56,2025-04-09 01:00:11.445020
043894e4291b,92fa-4c7e-839e,0de96408,6a2802fb2be3,96f27319c4a28067,322015e86a412980,322015e86a412980,322015e86a412980,333.44,4506.52,2025-03-29 03:24:28.659814
9ac5bae07abc,7063-4520-9461,8279fee0,0b5fbee2b4ee,6232aecf92aba3ec,30791ea4a848ec10,30791ea4a848ec10,30791ea4a848ec10,606.15,-2402.71,2025-02-22 17:53:19.736373
776b88d2eef8,8be8-42e7-9c37,c0f02fb8,6b7dcbf71970,d2925405a261925f,9d3a24307ace479d,9d3a24307ace479d,9d3a24307ace479d,2761.09,5562.57,2025-04-01 19:19:36.298407
7e0bb8f543cc,dbb8-4d6c-82f9,3efc77ab,8d8b83f77be4,71da5706c1d23b8b,883b60aee1700328,883b60aee1700328,883b60aee1700328,461.83,5220.14,2025-03-29 23:06:41.838202
1a4b615b4fec,161d-43c2-8964,ccfa8535,6a2802fb2be3,fab6518efb050930,94dcdb23f73a65af,94dcdb23f73a65af,94dcdb23f73a65af,3197.09,8010.2,2025-03-28 19:40:02.111715
a518926f2ee5,1519-4347-b8b1,68a18871,031bea2e883c,bdfc742598cd8bb6,75fcea364778b323,75fcea364778b323,75fcea364778b323,543.35,5300.66,2025-02-05 22:13:07.868134
b7dc6e063d76,6a25-47f4-a7d9,7721c27d,ab1b1074d26a,640d11909763b19c,7e948a792e1d4f03,45493add70529091,45493add70529091,998.65,6949.03,2025-02-07 06:07:03.766909
8833ddbead02,cb3e-4a24-8fbf,82050ce6,c8b9525114d6,9639e910ffed6652,08193a6dc88eb08b,08193a6dc88eb08b,08193a6dc88eb08b,3603.03,6989.85,2025-02-05 11:31:52.059131
